time_sec,cpu_pct,mem_pct,gpu_pct,gpu_mem_pct,interval_fps,rtt_ms
1,102.4,12.63673986629367,0.0,0,14,0.0
2,101.7,12.63673986629367,4.3,0,11,0.0
3,103.7,12.63673986629367,29.3,0,10,0.0
4,103.8,12.636791130126577,14.1,0,11,0.0
5,97.6,12.636791130126577,4.6,0,10,0.0
6,105.5,12.636791130126577,51.5,0,13,0.0
7,103.6,12.636893657792383,20.4,0,11,0.0
8,102.7,12.636893657792383,0.0,0,9,0.0
9,102.9,12.636893657792383,22.9,0,10,0.0
10,103.8,12.63694492162529,14.3,0,9,0.0
11,102.8,12.63694492162529,18.3,0,9,0.0
12,103.7,12.63694492162529,45.2,0,9,0.0
13,103.8,12.63694492162529,13.2,0,10,0.0
14,102.7,12.63694492162529,4.3,0,8,0.0
15,102.8,12.63694492162529,18.0,0,9,0.0
16,103.8,12.63720124078981,56.7,0,9,0.0
17,101.8,12.63720124078981,42.3,0,8,0.0
18,103.7,12.63720124078981,51.2,0,8,0.0
19,103.7,12.63720124078981,17.6,0,7,0.0
20,101.7,12.63720124078981,7.6,0,7,0.0
21,102.7,12.63720124078981,19.1,0,7,0.0
22,101.8,12.637252504622717,17.3,0,6,0.0
23,103.7,12.637252504622717,21.4,0,7,0.0
24,101.7,12.637252504622717,18.6,0,6,0.0
25,103.7,12.637252504622717,51.3,0,8,0.0
26,102.7,12.637252504622717,18.8,0,8,0.0
27,103.8,12.637252504622717,57.0,0,8,0.0
28,102.7,12.637252504622717,18.8,0,8,0.0
29,102.8,12.637252504622717,12.1,0,8,0.0
30,105.7,12.637406296121428,23.8,0,9,0.0
31,102.7,12.637406296121428,3.0,0,9,0.0
32,103.7,12.637406296121428,39.1,0,9,0.0
33,101.7,12.637406296121428,21.6,0,9,0.0
34,103.7,12.637406296121428,18.3,0,9,0.0
35,102.8,12.637406296121428,0.0,0,9,0.0
36,102.7,12.637406296121428,58.4,0,9,0.0
37,101.8,12.637406296121428,46.4,0,9,0.0
38,102.7,12.637406296121428,17.1,0,9,0.0
39,102.4,12.637406296121428,18.7,0,11,0.0
40,102.7,12.637406296121428,0.0,0,9,0.0
41,103.7,12.637406296121428,4.3,0,10,0.0
42,102.8,12.637406296121428,18.3,0,8,0.0
43,102.7,12.637406296121428,1.3,0,9,0.0
44,103.7,12.637406296121428,0.0,0,9,0.0
45,103.8,12.638021462116283,5.0,0,10,0.0
46,104.7,12.638021462116283,0.0,0,10,0.0
47,104.7,12.638021462116283,50.6,0,10,0.0
48,105.7,12.638021462116283,33.9,0,9,0.0
49,105.7,12.638021462116283,0.0,0,9,0.0
50,105.7,12.638021462116283,0.0,0,9,0.0
51,105.7,12.638021462116283,56.3,0,9,0.0
52,104.7,12.638021462116283,10.8,0,10,0.0
53,102.8,12.638021462116283,0.0,0,10,0.0
54,103.7,12.638021462116283,4.2,0,9,0.0
55,104.7,12.638021462116283,9.0,0,9,0.0
56,104.7,12.638021462116283,17.5,0,9,0.0
57,104.7,12.638021462116283,23.1,0,9,0.0
58,103.7,12.638021462116283,16.4,0,9,0.0
59,103.7,12.638021462116283,17.8,0,9,0.0
60,2.0,12.638021462116283,0.0,0,1,0.0
