time_sec,cpu_pct,mem_pct,gpu_pct,gpu_mem_pct,interval_fps,rtt_ms
1,53.0,33.17154467668669,0.0,0,0,0.0
2,87.1,33.213222172838066,0.0,0,0,0.0
3,103.5,33.21332470050387,0.0,0,0,0.0
4,113.5,32.04584216993653,5.1,0,0,0.0
5,152.0,32.55309779652667,0.0,0,0,0.0
6,457.5,37.603559350446226,0.0,0,0,42.83260228571429
7,196.1,39.062938145571856,0.0,0,0,18.434026191489362
8,161.3,39.15536683629869,0.0,0,0,16.735885942307693
9,230.6,39.20068406458628,5.4,0,0,12.152769826666667
10,218.2,39.20473390738574,11.5,0,0,10.898126536585364
11,201.4,39.234518194303256,28.3,0,0,10.354029635294115
12,216.4,39.23918320309757,12.8,0,0,10.401229094117648
13,214.3,39.23918320309757,13.6,0,0,10.33895534883721
14,212.6,39.24174639474279,17.1,0,0,10.505190571428571
15,199.0,39.83753466075902,5.9,0,0,14.715986000000001
16,351.9,43.77341795966869,14.0,0,5,19.04868492857143
17,214.3,42.122414957146,13.9,0,4,23.027259076923077
18,251.1,43.282207912777665,6.4,0,1,17.701455140000004
19,272.0,42.55051922573158,10.5,0,7,21.599610023809525
20,299.1,42.06617853244975,1.3,0,5,20.738764325581393
21,225.8,42.08688912094317,13.4,0,3,15.994743482142857
22,298.0,43.18844636239531,2.8,0,3,17.79818130434783
23,228.5,42.73019896006189,10.9,0,5,15.611348303571429
24,357.0,42.6906232810596,17.6,0,8,23.08765562162162
25,183.3,42.6906232810596,7.0,0,0,13.348971575757576
26,332.6,43.29307584535342,24.5,0,8,21.4285282
27,165.9,43.29307584535342,6.2,0,0,14.921086372881357
28,351.6,42.66042888347884,36.9,0,8,19.627521866666665
29,264.8,42.93335752986246,8.0,0,1,18.18024267346939
30,260.8,42.93540808317864,33.2,0,7,18.33944866
31,327.0,42.322805279969735,0.6,0,6,19.11222197777778
32,236.9,43.199006711973645,15.4,0,2,15.64565689473684
33,298.2,43.2007496822924,75.7,0,8,18.611027340425537
34,249.7,41.74383155114618,7.0,0,0,17.396132163265307
35,266.7,42.651098865890226,24.3,0,8,18.584612466666666
36,290.8,43.24201706778052,5.5,0,3,17.50137870212766
37,213.3,42.89357679552857,12.1,0,5,17.297607117647058
38,307.7,42.89357679552857,6.7,0,4,20.75029930952381
39,215.0,42.89357679552857,52.8,0,4,18.627603960000002
40,274.3,43.17506650200723,6.1,0,3,18.234328791666666
41,236.7,43.163685931102435,42.1,0,5,17.266100038461538
42,301.0,42.271080072569085,7.0,0,5,21.9684337
43,222.1,42.802942338953386,26.3,0,3,16.682444188679245
44,307.7,43.34259670793918,1.5,0,6,20.79902275609756
45,204.8,43.34259670793918,8.8,0,2,16.54035458490566
46,329.1,42.6076783994201,37.9,0,7,23.425775
47,228.5,43.248886421389734,5.3,0,1,20.69725768181818
48,238.1,43.09668410149624,29.1,0,8,25.448698222222223
49,95.5,43.09668410149624,87.4,0,0,24.95650494285714
50,318.8,42.72256064895911,9.8,0,7,22.89014648717949
51,124.6,42.75941934481746,32.9,0,1,16.867364086956524
52,308.8,43.29809970097806,26.5,0,8,36.501975825
53,252.0,41.511555124255835,32.3,0,2,16.843396078431375
54,252.2,42.9496594287261,7.5,0,6,16.792388792452833
55,303.6,43.22561264125108,4.4,0,6,18.524995829787233
56,286.9,43.214027015014665,7.7,0,7,18.13824498
57,216.4,43.4803426269536,42.2,0,3,18.71425417021277
58,288.4,43.22110142395549,18.1,0,7,26.967330750000002
59,149.2,34.79599301376485,13.9,0,7,0.0
